development,scenario,delta_vkm_peak_hour,delta_vkm_peak_hour_new_link,delta_vkm_peak_hour_existing_network,delta_vkm_peak_hour_noise_relevant,road_accident_cost_annual,road_airpollution_cost_annual,road_co2_cost_annual,road_noise_cost_annual,road_land_consumption_cost,pop_50m_sum,empl_50m_sum,mean_surface_share,mean_settlement_buffer_share,mean_noise_relevant_share,delta_vkm_annualized,delta_vkm_annualized_noise_relevant
629,scenario_75,1490.7026455388702,1433.9563847380564,56.74626080081393,908.778582242753,78643.88144371002,17348.052037458605,19612.05668037076,8463.000547135638,62203.13152970152,7610.321618832122,5926.249515432308,0.8055344222710876,0.3319441478642922,0.2630685394915682,931689.153461794,567986.6139017206
629,scenario_78,2014.8295303170312,1944.060418283771,70.76911203326014,1230.3590670177794,106294.85040878788,23447.57865906445,26507.60100823344,11457.718811603068,62203.13152970152,7610.321618832122,5926.249515432308,0.8055344222710876,0.3319441478642922,0.2630685394915682,1259268.4564481445,768974.4168861121
629,scenario_89,1251.9965249767583,1198.9322319996063,53.064292977151894,761.4908957512124,66050.64167080511,14570.109559417027,16471.579281725477,7091.3839666831645,62203.13152970152,7610.321618832122,5926.249515432308,0.8055344222710876,0.3319441478642922,0.2630685394915682,782497.8281104739,475931.8098445078
629,scenario_96,1327.523581572149,1273.5056532802769,54.017928291872025,808.1612581829818,70035.16595031567,15449.055680545882,17465.232120058583,7526.001716829018,62203.13152970152,7610.321618832122,5926.249515432308,0.8055344222710876,0.3319441478642922,0.2630685394915682,829702.2384825931,505100.7863643636
648,scenario_100,2050.983211179788,2196.194475297264,-145.2112641174759,317.93418404818254,108202.18303480367,23868.317120104784,26983.247872084085,2960.7620889487,254919.1942736499,7764.308504746593,6091.958212099392,0.8058084185404373,0.3292527548190802,0.2611258070906016,1281864.5069873675,198708.8650301141
648,scenario_19,3100.6164764344244,3312.1962660212535,-211.5797895868291,481.9993172286416,163576.8979848936,36083.424244505615,40792.48551809039,4488.618641691725,254919.1942736499,7764.308504746593,6091.958212099392,0.8058084185404373,0.3292527548190802,0.2611258070906016,1937885.297771515,301249.573267901
648,scenario_26,1397.997335132889,1500.3268635501695,-102.32952841728064,216.14805627461547,73753.09691160449,16269.193987609,18392.402440342074,2012.878774057356,254919.1942736499,7764.308504746593,6091.958212099392,0.8058084185404373,0.3292527548190802,0.2611258070906016,873748.3344580557,135092.53517163466
648,scenario_44,2370.6664762254204,2536.376980210852,-165.71050398543153,367.8679357289792,125067.47328636733,27588.63111707333,31189.080827840688,3425.7701514761193,254919.1942736499,7764.308504746593,6091.958212099392,0.8058084185404373,0.3292527548190802,0.2611258070906016,1481666.5476408878,229917.459830612
648,scenario_64,2942.459535546105,3143.8660947911544,-201.40655924504935,457.33960013793865,155233.1308721542,34242.8728449178,38711.73326452845,4258.975026284554,254919.1942736499,7764.308504746593,6091.958212099392,0.8058084185404373,0.3292527548190802,0.2611258070906016,1839037.2097163156,285837.25008621166
648,scenario_70,1932.4392682543005,2069.9310620740466,-137.49179381974636,299.43180848422725,101948.24914584092,22488.76198430942,25423.65412297064,2788.4587165093662,254919.1942736499,7764.308504746593,6091.958212099392,0.8058084185404373,0.3292527548190802,0.2611258070906016,1207774.5426589376,187144.88030264204
648,scenario_75,2376.1371563111948,2542.072775999377,-165.93561968818224,368.74461827162025,125356.08585264246,27652.29615657153,31261.054462719152,3433.934257654463,254919.1942736499,7764.308504746593,6091.958212099392,0.8058084185404373,0.3292527548190802,0.2611258070906016,1485085.7226944966,230465.38641976265
648,scenario_78,3225.6398408442333,3444.8859104440426,-219.2460695998092,501.6117634256267,170172.66185353862,37538.38364782477,42437.32415610695,4671.2595469011485,254919.1942736499,7764.308504746593,6091.958212099392,0.8058084185404373,0.3292527548190802,0.2611258070906016,2016024.9005276456,313507.3521410167
648,scenario_89,1984.6872095995384,2125.4032073257345,-140.7159977261962,307.63078667185385,104704.65460143564,23096.797401714623,26111.04110129393,2864.811700881639,254919.1942736499,7764.308504746593,6091.958212099392,0.8058084185404373,0.3292527548190802,0.2611258070906016,1240429.505999711,192269.24166990863
648,scenario_96,2108.3557492415603,2257.1604127083774,-148.80466346681712,326.9231650940353,111228.94299592508,24535.99003179866,27738.05532595927,3044.471974938204,254919.1942736499,7764.308504746593,6091.958212099392,0.8058084185404373,0.3292527548190802,0.2611258070906016,1317722.3432759752,204326.97818377207
662,scenario_100,13626.13347721105,6252.30281483497,7373.830662376079,2555.6517903245403,718863.7042571154,158574.1283410436,179268.81855955784,23799.50729739728,283278.6635788017,7264.895689230111,5311.753368877021,0.8065513129938404,0.3284086640660179,0.2605154230052074,8516333.423256906,1597282.3689528378
662,scenario_19,20560.62403247917,9427.234504890526,11133.389527588644,3858.175138952549,1084701.4216134793,239274.26217797637,270500.70992730407,35929.255981495604,283278.6635788017,7264.895689230111,5311.753368877021,0.8065513129938404,0.3284086640660179,0.2605154230052074,12850390.02029948,2411359.461845343
662,scenario_26,9308.210655172665,4273.771221026316,5034.4394341463485,1745.0474346854687,491066.28837695287,108324.3014995719,122461.14643211538,16250.754235508426,283278.6635788017,7264.895689230111,5311.753368877021,0.8065513129938404,0.3284086640660179,0.2605154230052074,5817631.659482916,1090654.646678418
662,scenario_44,15735.605266841929,7218.692836593878,8516.91243024805,2951.7506295989456,830151.5253588294,183123.10629287295,207021.5567918891,27488.17773814018,283278.6635788017,7264.895689230111,5311.753368877021,0.8065513129938404,0.3284086640660179,0.2605154230052074,9834753.291776206,1844844.143499341
662,scenario_64,19496.18650326858,8941.68102818339,10554.505475085189,3657.857227244656,1028545.689213063,226886.8704317881,256496.70368362725,34063.795428715865,283278.6635788017,7264.895689230111,5311.753368877021,0.8065513129938404,0.3284086640660179,0.2605154230052074,12185116.564542862,2286160.7670279103
662,scenario_70,12848.151800145532,5895.377802776776,6952.7739973687585,2409.6866764627875,677820.3084064277,149520.36657419364,169033.4971206647,22440.20717455971,283278.6635788017,7264.895689230111,5311.753368877021,0.8065513129938404,0.3284086640660179,0.2605154230052074,8030094.875090959,1506054.172789242
662,scenario_75,15769.194229394509,7234.200453638849,8534.993775755658,2958.034946646695,831923.5530644939,183513.99784457855,207463.46158047143,27546.70044064735,283278.6635788017,7264.895689230111,5311.753368877021,0.8065513129938404,0.3284086640660179,0.2605154230052074,9855746.393371567,1848771.8416541845
662,scenario_78,21369.801503121893,9799.10472815563,11570.696774966264,4009.880125703561,1127390.5905490743,248691.06499258103,281146.4510254474,37342.008670614414,283278.6635788017,7264.895689230111,5311.753368877021,0.8065513129938404,0.3284086640660179,0.2605154230052074,13356125.939451182,2506175.078564726
662,scenario_89,13181.510917444772,6049.130524647385,7132.380392797386,2472.0595774572225,695407.0853384456,153399.83330176352,173419.25300763274,23021.054815070387,283278.6635788017,7264.895689230111,5311.753368877021,0.8065513129938404,0.3284086640660179,0.2605154230052074,8238444.323402982,1545037.2359107642
662,scenario_96,13995.831352844763,6422.498455685861,7573.332897158904,2624.893256882403,738367.5778085166,162876.48736873094,184132.65623586392,24444.31845471738,283278.6635788017,7264.895689230111,5311.753368877021,0.8065513129938404,0.3284086640660179,0.2605154230052074,8747394.595527977,1640558.285551502
669,scenario_100,-929.9338653601452,708.0769464387989,-1638.0108117989444,-731.6698507799057,-49059.82348440616,-10822.105358128689,-12234.44241614441,-6813.675485387872,84340.27389074813,7221.54413274495,5081.232992474614,0.8069739402204477,0.3279556110389562,0.2600962606184927,-581208.6658500907,-457293.6567374411
669,scenario_19,-1415.3336316471275,1066.43231651782,-2481.765948164948,-1106.3598222645287,-74667.69490458378,-16470.94513829345,-18620.48309135752,-10302.975844838422,84340.27389074813,7221.54413274495,5081.232992474614,0.8069739402204477,0.3279556110389562,0.2600962606184927,-884583.5197794548,-691474.8889153304
669,scenario_26,-622.5077662742015,485.5991288413794,-1108.1068951155808,-497.1221565886358,-32841.17534450334,-7244.43413001602,-8189.867800044964,-4629.45008323167,84340.27389074813,7221.54413274495,5081.232992474614,0.8069739402204477,0.3279556110389562,0.2600962606184927,-389067.35392137594,-310701.34786789736
669,scenario_44,-1078.2963323846764,816.3454212199285,-1894.641753604605,-845.4156464386401,-56886.87088536908,-12548.673568126673,-14186.336122935896,-7872.933207459836,84340.27389074813,7221.54413274495,5081.232992474614,0.8069739402204477,0.3279556110389562,0.2600962606184927,-673935.2077404227,-528384.7790241501
669,scenario_64,-1336.7685004335567,1007.617599324332,-2344.386099757889,-1045.25560505703,-70522.89320099783,-15556.64342379552,-17586.86058382898,-9733.94282209359,84340.27389074813,7221.54413274495,5081.232992474614,0.8069739402204477,0.3279556110389562,0.2600962606184927,-835480.312770973,-653284.7531606437
669,scenario_70,-876.1921806293859,669.1719975618685,-1545.3641781912545,-690.647486569727,-46224.613729329045,-10196.68650207448,-11527.403376405358,-6431.654718680583,84340.27389074813,7221.54413274495,5081.232992474614,0.8069739402204477,0.3279556110389562,0.2600962606184927,-547620.1128933663,-431654.6791060794
669,scenario_75,-1080.0545907399255,817.6958598647576,-1897.750450604683,-846.8159354071945,-56979.63000272321,-12569.135299735886,-14209.46820942215,-7885.973398479498,84340.27389074813,7221.54413274495,5081.232992474614,0.8069739402204477,0.3279556110389562,0.2600962606184927,-675034.1192124536,-529259.9596294966
669,scenario_78,-1467.1751120072158,1104.9954623685626,-2572.1705743757784,-1146.600619617255,-77402.65700283067,-17074.25036598397,-19302.52256734493,-10677.718270185687,84340.27389074813,7221.54413274495,5081.232992474614,0.8069739402204477,0.3279556110389562,0.2600962606184927,-916984.44500451,-716625.3872607844
669,scenario_89,-897.1534189566744,684.1616758737587,-1581.315094830433,-706.5537641469207,-47330.450058833056,-10440.622913108298,-11803.174668148746,-6579.781928618199,84340.27389074813,7221.54413274495,5081.232992474614,0.8069739402204477,0.3279556110389562,0.2600962606184927,-560720.8868479215,-441596.1025918254
669,scenario_96,-953.802855180344,725.3535346271921,-1679.156389807536,-749.9056423325809,-50319.061878608016,-11099.880727161251,-12548.4688134664,-6983.496294222159,84340.27389074813,7221.54413274495,5081.232992474614,0.8069739402204477,0.3279556110389562,0.2600962606184927,-596126.784487715,-468691.02645786304
670,scenario_100,2643.1086917374387,2269.68313944103,373.4255522964085,15.918477426383529,139440.50291847324,30759.17740009444,34773.398725670675,148.24082103319654,126606.23878294708,7245.549522350188,5404.994519346052,0.8069739402204477,0.3281798694616187,0.2603205190411553,1651942.9323358992,9949.048391489703
670,scenario_19,3972.365998906884,3423.6324806728003,548.7335182340836,19.648975531129302,209567.1337298313,46228.40931227887,52261.440173118695,182.98108463364156,126606.23878294708,7245.549522350188,5404.994519346052,0.8069739402204477,0.3281798694616187,0.2603205190411553,2482728.7493168022,12280.609706955816
670,scenario_26,1817.6427370032677,1549.1016752308014,268.5410617724659,14.96350800794129,95892.01464402863,21152.817351875525,23913.362258699235,139.34766832395331,126606.23878294708,7245.549522350188,5404.994519346052,0.8069739402204477,0.3281798694616187,0.2603205190411553,1136026.7106270422,9352.192504963306
670,scenario_44,3047.742903156465,2622.0105535182165,425.73234963824854,16.70233983329184,160787.48653464828,35468.10803548337,40096.86756965225,155.5405396975303,126606.23878294708,7245.549522350188,5404.994519346052,0.8069739402204477,0.3281798694616187,0.2603205190411553,1904839.3144727908,10438.9623958074
670,scenario_64,3774.5601901030545,3252.6752823057436,521.8849077973108,18.972486299987622,199131.64102912424,43926.4442123243,49659.05750104331,176.68127866863483,126606.23878294708,7245.549522350188,5404.994519346052,0.8069739402204477,0.3281798694616187,0.2603205190411553,2359100.1188144092,11857.803937492266
670,scenario_70,2492.204625516223,2137.9416921164284,354.2629333997945,15.70505944688596,131479.37027489024,29003.03132944505,32788.06710444781,146.25336609912563,126606.23878294708,7245.549522350188,5404.994519346052,0.8069739402204477,0.3281798694616187,0.2603205190411553,1557627.8909476397,9815.662154303724
670,scenario_75,3054.488231131698,2627.9004456177668,426.587785513931,16.718873369099853,161143.34474364162,35546.60678979513,40185.610790826395,155.6945082497424,126606.23878294708,7245.549522350188,5404.994519346052,0.8069739402204477,0.3281798694616187,0.2603205190411553,1909055.1444573111,10449.29585568741
670,scenario_78,4133.540130062491,3563.3138152377114,570.2263148247799,20.31421479946815,218070.0764866093,48104.07326360224,54381.88733613465,189.17612532004728,126606.23878294708,7245.549522350188,5404.994519346052,0.8069739402204477,0.3281798694616187,0.2603205190411553,2583462.5812890567,12696.384249667592
670,scenario_89,2559.769047647727,2197.1144050391085,362.6546426086185,15.799332583632667,135043.81581996538,29789.312292000424,33676.961533115405,147.13128468507932,126606.23878294708,7245.549522350188,5404.994519346052,0.8069739402204477,0.3281798694616187,0.2603205190411553,1599855.654779829,9874.582864770418
670,scenario_96,2716.7761708042894,2333.9862902741047,382.78988053018463,16.069014984412597,143326.9228609938,31616.48268773492,35742.58649714393,149.6427020423423,126606.23878294708,7245.549522350188,5404.994519346052,0.8069739402204477,0.3281798694616187,0.2603205190411553,1697985.1067526808,10043.134365257873
673,scenario_100,-512.5668606814592,726.0259943126724,-1238.5928549941316,-309.34664913920903,-27041.10544382622,-5964.99684118048,-6743.457760840445,-2880.790670108885,42431.39095678082,7221.567731564193,5104.826356380663,0.8069739402204477,0.3285001000760342,0.2606407496555707,-320354.28792591195,-193341.65571200565
673,scenario_19,-787.34961820899,1094.8030321340846,-1882.1526503430744,-470.77370584380384,-41537.61329563803,-9162.781181907125,-10358.568414562023,-4384.080135670423,42431.39095678082,7221.567731564193,5104.826356380663,0.8069739402204477,0.3285001000760342,0.2606407496555707,-492093.5113806188,-294233.5661523774
673,scenario_26,-335.31677559351374,496.2213699196774,-831.538145513191,-206.857131063607,-17690.055642405307,-3902.248975969516,-4411.511328902165,-1926.3570330298403,42431.39095678082,7221.567731564193,5104.826356380663,0.8069739402204477,0.3285001000760342,0.2606407496555707,-209572.98474594607,-129285.70691475438
673,scenario_44,-597.9521044885944,838.3141092996557,-1436.2662137882498,-359.02325376397414,-31545.7107124264,-6958.667615986014,-7866.807374678068,-3343.404050677009,42431.39095678082,7221.567731564193,5104.826356380663,0.8069739402204477,0.3285001000760342,0.2606407496555707,-373720.0653053715,-224389.53360248383
