development,scenario,tts_raw,net_benefit_raw,building_costs,externalities_raw,maintenance,maintenance_derived,construction_raw,construction_integrated,maintenance_raw,maintenance_integrated,tts_integrated,operation_raw,operation_integrated,cost_base_raw,cost_base_integrated,bcr_raw,bcr_integrated,net_benefit_integrated,mode,year,status_quo_tt,development_tt,tt_savings_daily,monetized_savings_yearly,net_benefit_reported,bcr_reported,TotalConstructionCost,YearlyMaintenanceCost,uncoveredOperatingCost
101008,scenario_84,3864427.604508386,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,4304373.451497781,2348724.399368907,2477904.2413341966,68716619.39936891,6081628.008201139,0.0562371612324088,0.7077666449992154,-1777254.556703358,Rail,2050.0,54017.95807237625,53321.413803358875,696.5442690173732,3864427.604508386,-72930000.0,0.57,64910000.0,1457895.0,2348724.399368907
101009,scenario_84,117247.5440042415,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,130595.59327140702,6029353.94372662,6360968.410631583,24878353.94372662,7522528.14820923,0.0047128336653401,0.0173605988171005,-7391932.554937823,Rail,2050.0,54017.95807237625,53996.82477316856,21.133299207685923,117247.5440042415,-190310000.0,0.01,18300000.0,549000.0,6029353.94372662
101010,scenario_84,4252918.396712424,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,4737091.986621466,3678039.6755888616,3880331.8577462486,22527039.67558886,5041891.595323896,0.1887917124468442,0.9395465763315664,-304799.60870242957,Rail,2050.0,54017.95807237625,53251.39022870061,766.5678436756352,4252918.396712424,-26590000.0,0.8,18300000.0,549000.0,3678039.6755888616
101011,scenario_84,5873522.64111732,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,6542193.9574445095,6382115.932128592,6733132.308395664,25231115.932128593,7894692.045973311,0.2327888570968096,0.8286826033678358,-1352498.0885288017,Rail,2050.0,54017.95807237625,52959.28420050939,1058.6738718668566,5873522.64111732,-55990000.0,0.72,18300000.0,549000.0,6382115.932128592
101012,scenario_84,6991413.111773399,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,7787350.693712705,4781397.43325049,5044374.292079266,23630397.43325049,6205934.029656913,0.2958652359327539,1.2548233120910597,1581416.6640557917,Rail,2050.0,54017.95807237625,52757.78988352019,1260.168188856056,6991413.111773399,11380000.0,1.07,18300000.0,549000.0,4781397.43325049
101013,scenario_84,3017704.2647609054,,,,,,40721000.0,1295872.922344227,794059.5,837732.7725,3361254.874215948,2672944.478542223,2819956.4248620453,44188003.97854222,4953562.119706273,0.068292386916284,0.6785530882603037,-1592307.2454903251,Rail,2050.0,54017.95807237625,53474.0315646688,543.9265077074451,3017704.2647609054,-59850000.0,0.55,40721000.0,794059.5,2672944.478542223
101014,scenario_84,3113167.358941146,,,,,,40721000.0,1295872.922344227,794059.5,837732.7725,3467585.9664863474,3637776.376419882,3837854.077122975,45152835.87641988,5971459.771967202,0.0689473274161929,0.5806931803785738,-2503873.805480855,Rail,2050.0,54017.95807237625,53456.824806525285,561.1332658509637,3113167.358941146,-83030000.0,0.48,40721000.0,794059.5,3637776.376419882
101015,scenario_84,2002136.8182450924,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,2230070.129057767,3141343.089817573,3314116.959757539,21990343.089817572,4475676.6973351855,0.0910461837756484,0.4982643474640492,-2245606.5682774186,Rail,2050.0,54017.95807237625,53657.08265452385,360.8754178523959,2002136.8182450924,-66989999.99999999,0.43,18300000.0,549000.0,3141343.089817573
101016,scenario_84,5157269.961862734,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,5744399.4759148685,1845066.0495133616,1946544.6822365965,20694066.04951336,3108104.419814243,0.2492149174320438,1.8482002854518589,2636295.056100625,Rail,2050.0,54017.95807237625,53088.38526021642,929.5728121598296,5157269.961862734,44240000.0,1.54,18300000.0,549000.0,1845066.0495133616
101017,scenario_84,1787932.9259798953,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1991480.1898910585,9328074.887254942,9841119.006053964,73895048.88725494,13159444.093008474,0.0241955713258655,0.1513346746120619,-11167963.903117416,Rail,2050.0,54017.95807237625,53695.69186365601,322.2662087202407,1787932.9259798953,-301280000.0,0.13,63332000.0,1234974.0,9328074.887254942
101018,scenario_84,171377.76070540628,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,190888.26570250464,8422318.666801453,8885546.193475531,72989292.66680145,12203871.28043004,0.0023479849501727,0.0156416157886399,-12012983.014727537,Rail,2050.0,54017.95807237625,53987.0680650393,30.890007336951385,171377.76070540628,-316960000.0,0.01,63332000.0,1234974.0,8422318.666801453
101019,scenario_84,104294.44623845148,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,116167.84980102192,12379848.634120692,13060740.30899733,76946822.63412069,16379065.39595184,0.0013554093940222,0.0070924590013379,-16262897.546150817,Rail,2050.0,54017.95807237625,53999.15950600306,18.798566373188805,104294.44623845148,-423470000.0,0.01,63332000.0,1234974.0,12379848.634120692
101020,scenario_84,1813692.1889698624,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,2020172.0167517324,12074664.945059828,12738771.517038118,76641638.94505984,16057096.603992628,0.0236645799063613,0.1258117869359653,-14036924.587240895,Rail,2050.0,54017.95807237625,53691.048881862574,326.9091905136738,1813692.1889698624,-373480000.0,0.11,63332000.0,1234974.0,12074664.945059828
101021,scenario_84,1588728.7888844295,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1769597.653356562,14349670.091337211,15138901.946360758,78916644.0913372,18457227.033315267,0.0201317327564721,0.0958755965976059,-16687629.379958706,Rail,2050.0,54017.95807237625,53731.597439916906,286.360632459342,1588728.7888844295,-439280000.0,0.08,63332000.0,1234974.0,14349670.091337211
101022,scenario_84,1309960.2676939575,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1459092.7236418256,14714211.47990382,15523493.11129853,79281185.47990382,18841818.19825304,0.0165229651873205,0.0774390617874186,-17382725.474611215,Rail,2050.0,54017.95807237625,53781.84410920142,236.11396317483013,1309960.2676939575,-455760000.0,0.07,63332000.0,1234974.0,14714211.47990382
101023,scenario_84,7472428.0251756655,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,8323126.760679967,15720251.003409136,16584864.808596635,80287225.00340913,19903189.895551145,0.0930711956336562,0.4181805431369768,-11580063.134871176,Rail,2050.0,54017.95807237625,52671.08928629556,1346.8687860806897,7472428.0251756655,-331260000.0,0.36,63332000.0,1234974.0,15720251.003409136
101024,scenario_84,3747565.189194035,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4174206.8319005705,15838427.061850354,16709540.550252125,80405401.06185035,20027865.637206633,0.0466083762993892,0.2084199538539926,-15853658.805306062,Rail,2050.0,54017.95807237625,53342.47768499448,675.4803873817655,3747565.189194035,-425750000.0,0.18,63332000.0,1234974.0,15838427.061850354
101025,scenario_84,1188065.289257913,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1323320.6086618758,9194299.763564669,9699986.250560723,73761273.76356468,13018311.337515237,0.0161068976800231,0.1016507113982153,-11694990.72885336,Rail,2050.0,54017.95807237625,53803.815085848146,214.14298652810248,1188065.289257913,-312490000.0,0.09,63332000.0,1234974.0,9194299.763564669
101026,scenario_84,4318236.756988113,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4809846.517082339,8716102.867589945,9195488.52530739,73283076.86758995,12513813.6122619,0.0589254291927511,0.3843629660880771,-7703967.0951795615,Rail,2050.0,54017.95807237625,53239.61691214047,778.341160235781,4318236.756988113,-223070000.0,0.32,63332000.0,1234974.0,8716102.867589945
101027,scenario_84,6030989.797744952,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,6717587.96603716,7133884.724548768,7526248.38439895,71700858.72454877,10844573.47135346,0.0841132157274997,0.6194423398745962,-4126985.5053163,Rail,2050.0,54017.95807237625,52930.901511859855,1087.0565605163938,6030989.797744952,-136600000.0,0.52,63332000.0,1234974.0,7133884.724548768
101028,scenario_84,2596472.955245799,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,2892068.4768562987,11059719.811672827,11668004.401314832,75626693.81167282,14986329.488269342,0.0343327577126614,0.1929804412161154,-12094261.011413043,Rail,2050.0,54017.95807237625,53549.956458236775,468.00161413947353,2596472.955245799,-327400000.0,0.16,63332000.0,1234974.0,11059719.811672827
101029,scenario_84,3525193.965793728,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,3926519.75160317,12898231.613368692,13607634.35210397,77465205.61336869,16925959.43905848,0.0455068044792662,0.2319821080595467,-12999439.68745531,Rail,2050.0,54017.95807237625,53382.559015816456,635.3990565597924,3525193.965793728,-353260000.0,0.2,63332000.0,1234974.0,12898231.613368692
101030,scenario_84,3489955.886328062,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,3887269.992193308,14397753.92824565,15189630.39429916,78964727.92824565,18507955.48125367,0.0441963896779248,0.2100323828923537,-14620685.48906036,Rail,2050.0,54017.95807237625,53388.91050814985,629.0475642263991,3489955.886328062,-393910000.0,0.18,63332000.0,1234974.0,14397753.92824565
101031,scenario_84,5323333.39291787,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,5929368.401989315,7843392.589073221,8274779.181472248,72410366.58907323,11593104.268426755,0.0735161779131382,0.5114564886764328,-5663735.866437443,Rail,2050.0,54017.95807237625,53058.45313493611,959.5049374401352,5323333.39291787,-175290000.0,0.43,63332000.0,1234974.0,7843392.589073221
101032,scenario_84,424335.7217581744,,,,,,52197000.0,1661076.076903849,1017841.5,1073822.7825,472644.2314839001,6209265.796334621,6550775.415133025,59424107.296334624,9285674.274536874,0.0071408009487144,0.0509003673303491,-8813030.043052973,Rail,2050.0,54017.95807237625,53941.473623609454,76.48444876679423,424335.7217581744,-234750000.0,0.04,52197000.0,1017841.5,6209265.796334621
100000,scenario_87,3598914.099751153,,,,,,0.0,0.0,0.0,0.0,4008632.555858321,1132535.0372548352,1194824.4643038511,1132535.0372548352,1194824.4643038511,3.177750781533967,3.354997052386183,2813808.0915544694,Rail,2050.0,67436.16028678023,66787.47353484239,648.6867519378429,3598914.099751153,88160000.0,3.94,0.0,0.0,1132535.0372548352
100001,scenario_87,11384635.07812916,,,,,,0.0,0.0,0.0,0.0,12680719.112998763,1470832.908922622,1551728.718913366,1470832.908922622,1551728.718913366,7.740264042955328,8.171994858662364,11128990.394085396,Rail,2050.0,67436.16028678023,65384.13521862429,2052.025068155941,11384635.07812916,334850000.0,9.59,0.0,0.0,1470832.908922622
100002,scenario_87,4194032.0060250224,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,4671501.673470388,1491223.5000004936,1573240.7925005206,20340223.50000049,2734800.5300781676,0.206193998115356,1.7081690683074662,1936701.1433922208,Rail,2050.0,67436.16028678023,66680.2064284484,755.9538583318354,4194032.0060250224,64709999.99999999,1.89,18300000.0,549000.0,1491223.5000004936
100003,scenario_87,1310601.545053776,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,1459807.0072370025,1249186.448497714,1317891.7031650883,20098186.448497713,2479451.4407427353,0.0652099406288342,0.5887620879559182,-1019644.4335057328,Rail,2050.0,67436.16028678023,67199.93073648214,236.2295502980851,1310601.545053776,-23480000.0,0.65,18300000.0,549000.0,1249186.448497714
100004,scenario_87,1455062.931717743,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,1620714.6036938494,1366327.1115340572,1441475.1026684302,20215327.11153406,2603034.840246077,0.0719782036516016,0.6226250139397426,-982320.2365522278,Rail,2050.0,67436.16028678023,67173.89227457443,262.26801220579364,1455062.931717743,-21820000.0,0.69,18300000.0,549000.0,1366327.1115340572
100005,scenario_87,4293922.933942394,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,4782764.686308666,1772511.8780511147,1870000.031343926,20621511.878051113,3031559.7689215727,0.2082254181621237,1.5776580542266714,1751204.9173870934,Rail,2050.0,67436.16028678023,66662.20157482233,773.9587119578937,4293922.933942394,60540000.0,1.75,18300000.0,549000.0,1772511.8780511147
101000,scenario_87,4640912.649342193,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,5169257.453611955,6764695.075241824,7136753.3043801235,71331669.07524182,10455078.391334634,0.0650610410426101,0.494425508841362,-5285820.937722679,Rail,2050.0,67436.16028678023,66599.65836728812,836.5019194921042,4640912.649342193,-125060000.0,0.55,63332000.0,1234974.0,6764695.075241824
101001,scenario_87,10403494.48944941,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,11587880.552076291,9194709.592311688,9700418.61988883,73761683.59231168,13018743.70684334,0.1410419879642468,0.8900920713252147,-1430863.1547670476,Rail,2050.0,67436.16028678023,65560.98103489677,1875.1792518834552,10403494.48944941,-780000.0,1.0,63332000.0,1234974.0,9194709.592311688
101002,scenario_87,4526041.873718397,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,5041309.211970376,8754960.406377172,9236483.228727916,73321934.40637717,12554808.315682426,0.061728347872458,0.4015441004920155,-7513499.10371205,Rail,2050.0,67436.16028678023,66620.36326556206,815.7970212181681,4526041.873718397,-181480000.0,0.45,63332000.0,1234974.0,8754960.406377172
101003,scenario_87,4320862.835209051,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4812771.561237022,8286864.190406665,8742641.720879031,72853838.19040667,12060966.80783354,0.0593086506151712,0.3990369626182165,-7248195.246596519,Rail,2050.0,67436.16028678023,66657.34578872524,778.8144980549841,4320862.835209051,-175780000.0,0.45,63332000.0,1234974.0,8286864.190406665
101004,scenario_87,1067669.419212422,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1189218.2681007013,7895035.997189831,8329262.977035271,72462009.99718983,11647588.06398978,0.0147341954667532,0.1020999593707596,-10458369.79588908,Rail,2050.0,67436.16028678023,67243.71806990704,192.4422168731835,1067669.419212422,-273520000.0,0.11,63332000.0,1234974.0,7895035.997189831
101005,scenario_87,111535.84753878962,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,124233.64859421272,3806954.046847058,4016336.519423646,70174849.04684706,7620060.286290589,0.0015893991801012,0.0163034994378881,-7495826.637696376,Rail,2050.0,67436.16028678023,67416.05649306379,20.103793716436485,111535.84753878962,-202720000.0,0.02,64910000.0,1457895.0,3806954.046847058
101006,scenario_87,3035232.6695440607,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,3380778.8006333294,2758437.9295488927,2910152.0156740816,69126332.92954889,6513875.7825410245,0.0439084866925815,0.5190118622916858,-3133096.981907695,Rail,2050.0,67436.16028678023,66889.07436941468,547.0859173655481,3035232.6695440607,-81890000.0,0.54,64910000.0,1457895.0,2758437.9295488927
101007,scenario_87,8760636.3438584,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,9757991.18418932,2864178.3156979834,3021708.1230613724,69232073.31569798,6625431.889928315,0.126540141357748,1.4728083159413323,3132559.294261005,Rail,2050.0,67436.16028678023,65857.09822047554,1579.0620663046866,8760636.3438584,106100000.0,1.58,64910000.0,1457895.0,2864178.3156979834
101008,scenario_87,4800530.851401515,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,5347047.393451534,2348724.399368907,2477904.2413341966,68716619.39936891,6081628.008201139,0.0698598227526542,0.879213162370501,-734580.6147496048,Rail,2050.0,67436.16028678023,66570.88796316784,865.2723236123857,4800530.851401515,-10400000.0,0.94,64910000.0,1457895.0,2348724.399368907
101009,scenario_87,146278.77272054867,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,162931.8828696513,6029353.94372662,6360968.410631583,24878353.94372662,7522528.14820923,0.0058797608978239,0.0216591921837391,-7359596.265339579,Rail,2050.0,67436.16028678023,67409.79424988035,26.3660368998826,146278.77272054867,-188380000.0,0.02,18300000.0,549000.0,6029353.94372662
101010,scenario_87,5277802.694668755,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,5878654.260380604,3678039.6755888616,3880331.8577462486,22527039.67558886,5041891.595323896,0.2342874505782479,1.1659620500037653,836762.6650567083,Rail,2050.0,67436.16028678023,66484.86203611895,951.2982506612752,5277802.694668755,42320000.0,1.32,18300000.0,549000.0,3678039.6755888616
101011,scenario_87,7497468.183689011,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,8351017.616598809,6382115.932128592,6733132.308395664,25231115.932128593,7894692.045973311,0.2971516679586076,1.0578015669222014,456325.5706254979,Rail,2050.0,67436.16028678023,66084.77813398841,1351.382152791819,7497468.183689011,34030000.0,1.17,18300000.0,549000.0,6382115.932128592
101012,scenario_87,8681526.112737615,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,9669874.6470388,4781397.43325049,5044374.292079266,23630397.43325049,6205934.029656913,0.3673880702709545,1.558165878146369,3463940.6173818856,Rail,2050.0,67436.16028678023,65871.35745463574,1564.8028321444872,8681526.112737615,124510000.0,1.78,18300000.0,549000.0,4781397.43325049
101013,scenario_87,3739316.356418926,,,,,,40721000.0,1295872.922344227,794059.5,837732.7725,4165018.910573852,2672944.478542223,2819956.4248620453,44188003.97854222,4953562.119706273,0.0846228844877162,0.8408128958360214,-788543.2091324213,Rail,2050.0,67436.16028678023,66762.16671136225,673.9935754179751,3739316.356418926,-11150000.0,0.92,40721000.0,794059.5,2672944.478542223
101014,scenario_87,3868427.644011285,,,,,,40721000.0,1295872.922344227,794059.5,837732.7725,4308828.875587272,3637776.376419882,3837854.077122975,45152835.87641988,5971459.771967202,0.0856740793556997,0.7215704434307522,-1662630.89637993,Rail,2050.0,67436.16028678023,66738.89503010912,697.265256671104,3868427.644011285,-32490000.000000004,0.8,40721000.0,794059.5,3637776.376419882
